1: small
2: large
3: XXXlarge
4: Custom Test Data
5: Pokemon Dataset
3
What dataset file do you want to use?
Enter a valid number from 1-24:
10
Datasets/CS170_XXXlarge_Data__10.txt
Type the number of the algorithm you want to run.
1. Forward Selection
2. Backwards Elimination
1

prevBestAccuracy = 0
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 31, the accuracy is 78.07%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 32, the accuracy is 78.22%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 33, the accuracy is 76.79%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 34, the accuracy is 76.89%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 35, the accuracy is 77.57%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 36, the accuracy is 77.07%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 37, the accuracy is 77.67%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 38, the accuracy is 77.14%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 39, the accuracy is 77.37%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 40, the accuracy is 78.17%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 41, the accuracy is 77.89%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 42, the accuracy is 77.79%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 43, the accuracy is 77.24%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 44, the accuracy is 76.37%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 46, the accuracy is 77.14%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 47, the accuracy is 77.89%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 48, the accuracy is 78.14%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 49, the accuracy is 77.37%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 53, the accuracy is 77.47%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 54, the accuracy is 76.52%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 55, the accuracy is 77.79%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 56, the accuracy is 76.79%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 57, the accuracy is 77.32%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 59, the accuracy is 77.77%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 60, the accuracy is 77.99%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 61, the accuracy is 77.44%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 62, the accuracy is 77.59%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 63, the accuracy is 78.02%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 64, the accuracy is 77.69%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 65, the accuracy is 76.97%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 66, the accuracy is 76.97%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 67, the accuracy is 76.92%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 69, the accuracy is 77.54%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 71, the accuracy is 77.24%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 72, the accuracy is 77.84%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 74, the accuracy is 77.34%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 76, the accuracy is 77.39%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 77, the accuracy is 77.39%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 79, the accuracy is 77.04%
Using Features(s) {21, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 80, the accuracy is 77.19%

numLevelsDecreasing = 11
For level 13, the index chosen is 25 with an accuracy of 78.42%
The current feature list is: {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78}


prevBestAccuracy = 78.42
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 1, the accuracy is 75.79%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 2, the accuracy is 75.87%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 3, the accuracy is 76.42%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 4, the accuracy is 77.17%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 5, the accuracy is 74.84%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 6, the accuracy is 77.92%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 7, the accuracy is 77.32%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 8, the accuracy is 76.44%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 9, the accuracy is 76.27%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 10, the accuracy is 75.79%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 11, the accuracy is 77.09%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 12, the accuracy is 76.47%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 13, the accuracy is 75.92%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 14, the accuracy is 75.84%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 15, the accuracy is 76.84%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 16, the accuracy is 76.42%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 17, the accuracy is 75.99%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 18, the accuracy is 76.14%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 19, the accuracy is 76.04%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 20, the accuracy is 76.77%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 22, the accuracy is 77.12%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 23, the accuracy is 76.22%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 24, the accuracy is 76.84%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 27, the accuracy is 75.57%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 28, the accuracy is 76.34%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 29, the accuracy is 76.07%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 30, the accuracy is 76.69%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 31, the accuracy is 77.94%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 32, the accuracy is 76.12%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 33, the accuracy is 76.44%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 34, the accuracy is 76.82%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 35, the accuracy is 75.79%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 36, the accuracy is 75.77%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 37, the accuracy is 76.22%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 38, the accuracy is 75.84%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 39, the accuracy is 77.17%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 40, the accuracy is 76.67%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 41, the accuracy is 77.02%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 42, the accuracy is 76.77%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 43, the accuracy is 76.04%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 44, the accuracy is 76.29%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 46, the accuracy is 76.24%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 47, the accuracy is 77.54%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 48, the accuracy is 77.02%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 49, the accuracy is 76.32%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 53, the accuracy is 76.79%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 54, the accuracy is 76.14%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 55, the accuracy is 76.54%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 56, the accuracy is 76.12%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 57, the accuracy is 76.44%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 59, the accuracy is 76.12%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 60, the accuracy is 75.99%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 61, the accuracy is 76.92%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 62, the accuracy is 76.77%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 63, the accuracy is 77.44%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 64, the accuracy is 76.44%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 65, the accuracy is 75.42%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 66, the accuracy is 76.54%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 67, the accuracy is 76.44%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 69, the accuracy is 77.09%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 71, the accuracy is 76.44%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 72, the accuracy is 76.42%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 74, the accuracy is 76.22%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 76, the accuracy is 76.07%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 77, the accuracy is 75.74%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 79, the accuracy is 76.19%
Using Features(s) {21, 25, 26, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 80, the accuracy is 76.87%

numLevelsDecreasing = 12
For level 14, the index chosen is 31 with an accuracy of 77.94%
The current feature list is: {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78}


prevBestAccuracy = 77.94
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 1, the accuracy is 75.72%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 2, the accuracy is 75.94%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 3, the accuracy is 76.47%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 4, the accuracy is 75.82%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 5, the accuracy is 76.29%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 6, the accuracy is 77.42%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 7, the accuracy is 76.87%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 8, the accuracy is 75.77%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 9, the accuracy is 75.84%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 10, the accuracy is 75.29%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 11, the accuracy is 75.92%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 12, the accuracy is 76.59%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 13, the accuracy is 76.24%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 14, the accuracy is 76.32%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 15, the accuracy is 76.29%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 16, the accuracy is 76.29%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 17, the accuracy is 76.44%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 18, the accuracy is 75.34%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 19, the accuracy is 77.02%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 20, the accuracy is 76.87%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 22, the accuracy is 76.29%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 23, the accuracy is 76.09%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 24, the accuracy is 76.57%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 27, the accuracy is 75.64%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 28, the accuracy is 76.17%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 29, the accuracy is 76.19%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 30, the accuracy is 76.34%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 32, the accuracy is 76.74%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 33, the accuracy is 76.39%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 34, the accuracy is 75.84%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 35, the accuracy is 76.69%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 36, the accuracy is 76.22%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 37, the accuracy is 76.32%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 38, the accuracy is 76.22%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 39, the accuracy is 76.62%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 40, the accuracy is 76.47%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 41, the accuracy is 76.32%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 42, the accuracy is 76.24%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 43, the accuracy is 75.79%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 44, the accuracy is 76.59%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 46, the accuracy is 76.19%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 47, the accuracy is 77.22%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 48, the accuracy is 77.02%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 49, the accuracy is 76.74%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 53, the accuracy is 77.07%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 54, the accuracy is 75.62%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 55, the accuracy is 75.89%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 56, the accuracy is 75.47%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 57, the accuracy is 76.47%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 59, the accuracy is 76.24%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 60, the accuracy is 76.29%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 61, the accuracy is 76.12%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 62, the accuracy is 76.19%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 63, the accuracy is 77.02%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 64, the accuracy is 76.04%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 65, the accuracy is 76.12%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 66, the accuracy is 76.09%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 67, the accuracy is 75.47%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 69, the accuracy is 76.47%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 71, the accuracy is 76.54%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 72, the accuracy is 76.47%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 74, the accuracy is 76.37%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 76, the accuracy is 76.69%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 77, the accuracy is 76.22%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 79, the accuracy is 76.07%
Using Features(s) {21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 80, the accuracy is 76.74%

numLevelsDecreasing = 13
For level 15, the index chosen is 6 with an accuracy of 77.42%
The current feature list is: {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78}


prevBestAccuracy = 77.42
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 1, the accuracy is 75.79%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 2, the accuracy is 76.42%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 3, the accuracy is 76.22%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 4, the accuracy is 75.42%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 5, the accuracy is 76.09%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 7, the accuracy is 76.17%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 8, the accuracy is 75.74%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 9, the accuracy is 75.19%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 10, the accuracy is 75.39%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 11, the accuracy is 75.89%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 12, the accuracy is 76.39%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 13, the accuracy is 75.84%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 14, the accuracy is 75.87%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 15, the accuracy is 75.22%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 16, the accuracy is 76.02%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 17, the accuracy is 75.97%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 18, the accuracy is 76.07%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 19, the accuracy is 76.77%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 20, the accuracy is 76.34%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 22, the accuracy is 77.04%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 23, the accuracy is 75.17%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 24, the accuracy is 76.24%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 27, the accuracy is 75.54%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 28, the accuracy is 76.17%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 29, the accuracy is 76.62%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 30, the accuracy is 75.49%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 32, the accuracy is 76.39%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 33, the accuracy is 75.87%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 34, the accuracy is 76.12%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 35, the accuracy is 75.97%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 36, the accuracy is 75.44%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 37, the accuracy is 76.14%
Using Features(s) {6, 21, 25, 26, 31, 45, 50, 51, 52, 58, 68, 70, 73, 75, 78} while considering 38, the accuracy is 76.74%
